#  Energy (ev)    SCAT NP      SCAT MG       ABS NP       ABS MG
  5.0009238453e-01  1.4185070901e-26  9.6890547564e-32  9.6492295286e-21  7.7972340515e-24 7.3378094497e+04  3.8687932471e+03
  5.0436667841e-01  1.4693588775e-26  1.0047016716e-31  9.7907440954e-21  7.9486674495e-24 7.3579572905e+04  4.0231554066e+03
  5.0864097230e-01  1.5216218903e-26  1.0415435718e-31  9.9330735185e-21  8.1020548916e-24 7.3781484880e+04  4.1803051181e+03
  5.1291526618e-01  1.5753252309e-26  1.0794548527e-31  1.0076222014e-20  8.2574168110e-24 7.3983800840e+04  4.3402533923e+03
  5.1718956007e-01  1.6304984568e-26  1.1184596279e-31  1.0220194095e-20  8.4147739805e-24 7.4186491069e+04  4.5030109491e+03
  5.2146385395e-01  1.6871715879e-26  1.1585824562e-31  1.0364994570e-20  8.5741475188e-24 7.4389525728e+04  4.6685882166e+03
  5.2573814784e-01  1.7453751133e-26  1.1998483500e-31  1.0510628540e-20  8.7355588958e-24 7.4592874856e+04  4.8369953295e+03
  5.3001244172e-01  1.8051399989e-26  1.2422827837e-31  1.0657101399e-20  8.8990299384e-24 7.4796508368e+04  5.0082421283e+03
  5.3428673561e-01  1.8664976946e-26  1.2859117028e-31  1.0804418827e-20  9.0645828366e-24 7.5000396066e+04  5.1823381578e+03
  5.3856102949e-01  1.9294801415e-26  1.3307615327e-31  1.0952586794e-20  9.2322401495e-24 7.5204507636e+04  5.3592926659e+03
  5.4283532337e-01  1.9941197802e-26  1.3768591876e-31  1.1101611556e-20  9.4020248114e-24 7.5408812652e+04  5.5391146025e+03
  5.4710961726e-01  2.0604495579e-26  1.4242320802e-31  1.1251499651e-20  9.5739601383e-24 7.5613280579e+04  5.7218126186e+03
  5.5138391114e-01  2.1285029367e-26  1.4729081312e-31  1.1402257900e-20  9.7480698343e-24 7.5817880777e+04  5.9073950649e+03
  5.5565820503e-01  2.1983139017e-26  1.5229157789e-31  1.1553893404e-20  9.9243779981e-24 7.6022582503e+04  6.0958699908e+03
  5.5993249891e-01  2.2699169689e-26  1.5742839892e-31  1.1706413544e-20  1.0102909130e-23 7.6227354912e+04  6.2872451433e+03
